caller_id,receiver_id,caller_phone,receiver_phone,timestamp,duration_sec,call_type
P002,P004,+91-90000-10002,+91-90000-10004,2026-07-17 09:07:00,304,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-07-15 03:14:00,196,voice
P006,P008,+91-90000-10006,+91-90000-10008,2026-07-27 12:07:00,304,voice
P005,P006,+91-90000-10005,+91-90000-10006,2026-08-01 18:37:00,758,voice
P004,P001,+91-90000-10004,+91-90000-10001,2026-07-03 13:53:00,793,voice
P006,P007,+91-90000-10006,+91-90000-10007,2026-08-08 23:17:00,335,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-07-03 15:33:00,548,voice
P007,P012,+91-90000-10007,+91-90000-10012,2026-06-09 23:16:00,829,voice
P005,P001,+91-90000-10005,+91-90000-10001,2026-06-24 16:28:00,486,voice
P019,P031,+91-90000-10019,+91-90000-10031,2026-08-09 16:33:00,169,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-08-14 13:50:00,831,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-07-13 02:44:00,584,voice
P025,P041,+91-90000-10025,+91-90000-10041,2026-06-20 04:16:00,119,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-08-13 00:45:00,697,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-06-25 08:40:00,631,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-07-17 02:13:00,651,voice
P028,P010,+91-90000-10028,+91-90000-10010,2026-08-11 18:01:00,881,voice
P043,P022,+91-90000-10043,+91-90000-10022,2026-06-16 21:59:00,60,voice
P015,P035,+91-90000-10015,+91-90000-10035,2026-08-15 05:54:00,729,voice
P007,P008,+91-90000-10007,+91-90000-10008,2026-07-26 04:09:00,749,voice
P006,P001,+91-90000-10006,+91-90000-10001,2026-06-21 12:17:00,507,voice
P041,P002,+91-90000-10041,+91-90000-10002,2026-07-18 04:57:00,891,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-07-25 17:44:00,433,voice
P005,P006,+91-90000-10005,+91-90000-10006,2026-06-13 21:37:00,660,voice
P015,P017,+91-90000-10015,+91-90000-10017,2026-06-26 00:52:00,535,voice
P041,P006,+91-90000-10041,+91-90000-10006,2026-06-12 20:52:00,157,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-08-19 20:59:00,842,voice
P026,P028,+91-90000-10026,+91-90000-10028,2026-07-02 01:34:00,617,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-06-17 06:39:00,165,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-08-02 12:36:00,544,voice
P006,P007,+91-90000-10006,+91-90000-10007,2026-06-21 05:31:00,199,voice
P012,P044,+91-90000-10012,+91-90000-10044,2026-08-20 17:42:00,526,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-06-25 22:54:00,256,voice
P024,P017,+91-90000-10024,+91-90000-10017,2026-06-08 23:22:00,41,voice
P009,P006,+91-90000-10009,+91-90000-10006,2026-06-02 19:12:00,458,voice
P005,P006,+91-90000-10005,+91-90000-10006,2026-08-19 02:30:00,843,voice
P021,P020,+91-90000-10021,+91-90000-10020,2026-08-05 04:40:00,709,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-06-12 05:12:00,572,voice
P048,P046,+91-90000-10048,+91-90000-10046,2026-07-15 11:48:00,60,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-08-19 06:51:00,335,voice
P038,P002,+91-90000-10038,+91-90000-10002,2026-07-23 04:03:00,575,voice
P006,P001,+91-90000-10006,+91-90000-10001,2026-07-05 22:47:00,260,voice
P007,P008,+91-90000-10007,+91-90000-10008,2026-07-13 18:38:00,578,voice
P002,P025,+91-90000-10002,+91-90000-10025,2026-06-12 08:43:00,370,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-08-06 18:19:00,827,voice
P043,P026,+91-90000-10043,+91-90000-10026,2026-06-07 02:31:00,488,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-08-14 00:22:00,761,voice
P006,P007,+91-90000-10006,+91-90000-10007,2026-08-14 09:15:00,652,voice
P049,P005,+91-90000-10049,+91-90000-10005,2026-06-24 04:37:00,190,voice
P012,P043,+91-90000-10012,+91-90000-10043,2026-07-13 07:26:00,566,voice
P049,P001,+91-90000-10049,+91-90000-10001,2026-06-11 04:58:00,820,voice
P004,P005,+91-90000-10004,+91-90000-10005,2026-08-15 02:45:00,413,voice
P037,P002,+91-90000-10037,+91-90000-10002,2026-07-19 12:06:00,870,voice
P005,P004,+91-90000-10005,+91-90000-10004,2026-07-17 18:15:00,87,voice
P009,P006,+91-90000-10009,+91-90000-10006,2026-08-13 07:30:00,798,voice
P003,P004,+91-90000-10003,+91-90000-10004,2026-06-14 14:42:00,624,voice
P008,P038,+91-90000-10008,+91-90000-10038,2026-06-15 19:46:00,181,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-06-24 09:08:00,651,voice
P030,P038,+91-90000-10030,+91-90000-10038,2026-07-16 23:39:00,576,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-08-26 11:35:00,564,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-08-25 15:02:00,165,voice
P033,P010,+91-90000-10033,+91-90000-10010,2026-06-24 01:39:00,369,voice
P036,P046,+91-90000-10036,+91-90000-10046,2026-07-19 11:11:00,133,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-06-23 09:19:00,808,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-08-27 03:59:00,530,voice
P004,P009,+91-90000-10004,+91-90000-10009,2026-07-23 19:39:00,481,voice
P020,P043,+91-90000-10020,+91-90000-10043,2026-07-26 22:13:00,772,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-08-24 17:16:00,356,voice
P009,P006,+91-90000-10009,+91-90000-10006,2026-06-18 01:40:00,198,voice
P008,P013,+91-90000-10008,+91-90000-10013,2026-08-05 13:56:00,284,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-07-16 04:57:00,521,voice
P010,P008,+91-90000-10010,+91-90000-10008,2026-06-19 12:04:00,129,voice
P006,P005,+91-90000-10006,+91-90000-10005,2026-06-07 10:13:00,281,voice
P001,P006,+91-90000-10001,+91-90000-10006,2026-08-08 18:04:00,189,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-08-24 02:06:00,487,voice
P006,P008,+91-90000-10006,+91-90000-10008,2026-08-04 07:50:00,617,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-07-14 13:12:00,703,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-07-15 10:41:00,507,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-06-05 01:23:00,490,voice
P006,P010,+91-90000-10006,+91-90000-10010,2026-06-01 02:54:00,694,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-07-22 00:38:00,209,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-08-18 13:11:00,65,voice
P024,P010,+91-90000-10024,+91-90000-10010,2026-08-23 08:49:00,679,voice
P020,P036,+91-90000-10020,+91-90000-10036,2026-06-24 00:22:00,264,voice
P013,P044,+91-90000-10013,+91-90000-10044,2026-07-01 00:22:00,195,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-07-24 07:39:00,65,voice
P027,P004,+91-90000-10027,+91-90000-10004,2026-06-10 02:43:00,219,voice
P006,P001,+91-90000-10006,+91-90000-10001,2026-07-16 09:58:00,887,voice
P008,P007,+91-90000-10008,+91-90000-10007,2026-08-09 17:51:00,849,voice
P003,P006,+91-90000-10003,+91-90000-10006,2026-07-12 14:03:00,26,voice
P016,P020,+91-90000-10016,+91-90000-10020,2026-07-09 12:38:00,870,voice
P013,P031,+91-90000-10013,+91-90000-10031,2026-06-16 09:29:00,144,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-07-26 04:19:00,114,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-08-04 13:01:00,343,voice
P023,P046,+91-90000-10023,+91-90000-10046,2026-06-03 18:55:00,418,voice
P022,P020,+91-90000-10022,+91-90000-10020,2026-07-06 17:07:00,182,voice
P004,P002,+91-90000-10004,+91-90000-10002,2026-08-27 20:40:00,889,voice
P023,P025,+91-90000-10023,+91-90000-10025,2026-07-20 10:43:00,866,voice
P006,P010,+91-90000-10006,+91-90000-10010,2026-06-07 05:34:00,806,voice
P022,P031,+91-90000-10022,+91-90000-10031,2026-07-02 13:48:00,123,voice
P027,P025,+91-90000-10027,+91-90000-10025,2026-08-21 04:27:00,419,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-06-24 14:56:00,126,voice
P004,P005,+91-90000-10004,+91-90000-10005,2026-07-12 07:47:00,101,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-06-11 11:19:00,505,voice
P008,P042,+91-90000-10008,+91-90000-10042,2026-06-03 04:54:00,533,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-06-27 09:13:00,807,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-06-07 07:41:00,578,voice
P008,P007,+91-90000-10008,+91-90000-10007,2026-08-12 06:54:00,356,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-07-11 18:29:00,694,voice
P008,P018,+91-90000-10008,+91-90000-10018,2026-07-13 04:35:00,461,voice
P015,P012,+91-90000-10015,+91-90000-10012,2026-08-09 12:06:00,679,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-06-23 09:16:00,858,voice
P004,P001,+91-90000-10004,+91-90000-10001,2026-07-03 17:29:00,445,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-08-04 09:23:00,348,voice
P006,P008,+91-90000-10006,+91-90000-10008,2026-07-19 04:32:00,137,voice
P001,P005,+91-90000-10001,+91-90000-10005,2026-06-22 19:14:00,815,voice
P001,P004,+91-90000-10001,+91-90000-10004,2026-06-05 11:07:00,163,voice
P020,P023,+91-90000-10020,+91-90000-10023,2026-06-25 10:09:00,591,voice
P034,P024,+91-90000-10034,+91-90000-10024,2026-07-23 02:53:00,548,voice
P040,P001,+91-90000-10040,+91-90000-10001,2026-06-05 04:02:00,96,voice
P001,P006,+91-90000-10001,+91-90000-10006,2026-06-12 07:04:00,84,voice
P001,P004,+91-90000-10001,+91-90000-10004,2026-06-14 14:09:00,198,voice
P005,P001,+91-90000-10005,+91-90000-10001,2026-07-19 17:30:00,533,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-08-21 10:25:00,571,voice
P006,P005,+91-90000-10006,+91-90000-10005,2026-07-02 17:23:00,686,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-08-01 10:47:00,584,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-08-12 14:29:00,456,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-07-03 04:23:00,839,voice
P020,P034,+91-90000-10020,+91-90000-10034,2026-08-22 09:39:00,665,voice
P012,P026,+91-90000-10012,+91-90000-10026,2026-08-09 23:00:00,709,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-06-03 17:19:00,657,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-08-04 11:38:00,349,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-07-15 19:23:00,782,voice
P003,P004,+91-90000-10003,+91-90000-10004,2026-06-04 05:51:00,539,voice
P008,P010,+91-90000-10008,+91-90000-10010,2026-07-07 14:33:00,502,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-08-09 14:42:00,405,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-06-17 09:33:00,741,voice
P005,P001,+91-90000-10005,+91-90000-10001,2026-06-14 18:07:00,475,voice
P006,P002,+91-90000-10006,+91-90000-10002,2026-07-17 14:24:00,494,voice
P024,P017,+91-90000-10024,+91-90000-10017,2026-07-13 23:54:00,36,voice
P014,P021,+91-90000-10014,+91-90000-10021,2026-08-23 18:21:00,826,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-08-16 20:28:00,367,voice
P012,P015,+91-90000-10012,+91-90000-10015,2026-06-19 21:34:00,534,voice
P005,P006,+91-90000-10005,+91-90000-10006,2026-06-06 11:22:00,105,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-08-19 18:32:00,832,voice
P003,P009,+91-90000-10003,+91-90000-10009,2026-08-18 11:35:00,296,voice
P049,P010,+91-90000-10049,+91-90000-10010,2026-06-16 21:41:00,373,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-08-27 20:21:00,181,voice
P003,P004,+91-90000-10003,+91-90000-10004,2026-07-03 18:13:00,365,voice
P025,P018,+91-90000-10025,+91-90000-10018,2026-08-15 11:03:00,383,voice
P006,P010,+91-90000-10006,+91-90000-10010,2026-07-19 14:13:00,571,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-06-24 12:57:00,646,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-07-16 08:17:00,75,voice
P004,P005,+91-90000-10004,+91-90000-10005,2026-06-20 01:33:00,678,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-08-20 20:01:00,483,voice
P004,P005,+91-90000-10004,+91-90000-10005,2026-07-16 21:43:00,578,voice
P003,P048,+91-90000-10003,+91-90000-10048,2026-08-02 11:14:00,672,voice
P004,P001,+91-90000-10004,+91-90000-10001,2026-06-09 11:56:00,891,voice
P036,P041,+91-90000-10036,+91-90000-10041,2026-06-26 11:21:00,445,voice
P005,P004,+91-90000-10005,+91-90000-10004,2026-08-24 01:26:00,105,voice
P006,P008,+91-90000-10006,+91-90000-10008,2026-08-04 15:34:00,570,voice
P029,P032,+91-90000-10029,+91-90000-10032,2026-06-20 04:54:00,829,voice
P002,P038,+91-90000-10002,+91-90000-10038,2026-07-14 05:06:00,324,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-08-12 04:14:00,285,voice
P002,P004,+91-90000-10002,+91-90000-10004,2026-06-07 03:23:00,760,voice
P044,P050,+91-90000-10044,+91-90000-10050,2026-08-16 21:05:00,797,voice
P006,P007,+91-90000-10006,+91-90000-10007,2026-07-05 07:40:00,753,voice
P003,P050,+91-90000-10003,+91-90000-10050,2026-08-13 18:48:00,334,voice
P003,P006,+91-90000-10003,+91-90000-10006,2026-06-17 23:25:00,45,voice
P010,P008,+91-90000-10010,+91-90000-10008,2026-08-25 22:39:00,97,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-07-10 11:57:00,279,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-06-11 03:34:00,869,voice
P008,P031,+91-90000-10008,+91-90000-10031,2026-06-27 21:03:00,88,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-08-03 10:12:00,689,voice
P031,P005,+91-90000-10031,+91-90000-10005,2026-07-27 06:44:00,71,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-07-15 20:29:00,751,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-06-12 10:20:00,276,voice
P008,P016,+91-90000-10008,+91-90000-10016,2026-08-27 08:33:00,488,voice
P042,P007,+91-90000-10042,+91-90000-10007,2026-06-10 17:40:00,178,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-06-08 03:12:00,25,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-06-09 11:44:00,278,voice
P022,P044,+91-90000-10022,+91-90000-10044,2026-07-04 18:11:00,294,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-08-11 18:12:00,144,voice
P004,P002,+91-90000-10004,+91-90000-10002,2026-07-25 10:56:00,451,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-06-24 07:15:00,92,voice
P005,P004,+91-90000-10005,+91-90000-10004,2026-06-26 06:33:00,754,voice
P031,P024,+91-90000-10031,+91-90000-10024,2026-08-26 17:44:00,354,voice
P002,P003,+91-90000-10002,+91-90000-10003,2026-07-03 14:40:00,133,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-07-21 06:34:00,384,voice
P035,P004,+91-90000-10035,+91-90000-10004,2026-06-09 12:14:00,622,voice
P008,P026,+91-90000-10008,+91-90000-10026,2026-08-02 13:44:00,515,voice
P006,P005,+91-90000-10006,+91-90000-10005,2026-06-02 09:20:00,160,voice
P006,P002,+91-90000-10006,+91-90000-10002,2026-06-26 18:23:00,32,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-06-11 07:12:00,210,voice
P003,P004,+91-90000-10003,+91-90000-10004,2026-08-20 01:35:00,524,voice
P010,P008,+91-90000-10010,+91-90000-10008,2026-08-13 22:24:00,527,voice
P008,P010,+91-90000-10008,+91-90000-10010,2026-06-27 02:29:00,502,voice
P030,P001,+91-90000-10030,+91-90000-10001,2026-07-11 03:21:00,889,voice
P004,P005,+91-90000-10004,+91-90000-10005,2026-07-05 21:29:00,656,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-07-23 13:39:00,40,voice
P005,P004,+91-90000-10005,+91-90000-10004,2026-06-14 20:33:00,54,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-08-02 15:32:00,376,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-07-22 13:06:00,169,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-07-16 19:45:00,752,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-07-13 12:32:00,837,voice
P035,P016,+91-90000-10035,+91-90000-10016,2026-08-06 22:49:00,139,voice
P011,P026,+91-90000-10011,+91-90000-10026,2026-08-27 03:00:00,639,voice
P027,P005,+91-90000-10027,+91-90000-10005,2026-07-04 08:30:00,846,voice
P032,P049,+91-90000-10032,+91-90000-10049,2026-06-09 14:09:00,66,voice
P006,P007,+91-90000-10006,+91-90000-10007,2026-07-04 02:01:00,342,voice
P022,P029,+91-90000-10022,+91-90000-10029,2026-08-13 01:46:00,518,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-08-12 12:15:00,261,voice
P039,P018,+91-90000-10039,+91-90000-10018,2026-07-24 13:32:00,254,voice
P004,P001,+91-90000-10004,+91-90000-10001,2026-08-15 00:08:00,180,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-08-01 13:42:00,516,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-06-08 17:23:00,464,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-06-15 15:46:00,748,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-08-08 19:14:00,417,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-06-11 21:15:00,347,voice
P038,P016,+91-90000-10038,+91-90000-10016,2026-08-17 23:12:00,496,voice
P008,P046,+91-90000-10008,+91-90000-10046,2026-07-09 01:16:00,77,voice
P029,P037,+91-90000-10029,+91-90000-10037,2026-06-14 17:25:00,782,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-08-07 19:54:00,669,voice
P005,P003,+91-90000-10005,+91-90000-10003,2026-08-19 15:22:00,669,voice
P009,P006,+91-90000-10009,+91-90000-10006,2026-06-12 23:35:00,28,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-08-12 02:11:00,434,voice
P005,P004,+91-90000-10005,+91-90000-10004,2026-07-02 13:20:00,467,voice
P012,P023,+91-90000-10012,+91-90000-10023,2026-07-26 06:58:00,471,voice
P010,P030,+91-90000-10010,+91-90000-10030,2026-06-03 22:26:00,735,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-07-02 19:38:00,106,voice
P001,P023,+91-90000-10001,+91-90000-10023,2026-08-22 02:46:00,737,voice
P006,P010,+91-90000-10006,+91-90000-10010,2026-07-14 10:15:00,458,voice
P034,P039,+91-90000-10034,+91-90000-10039,2026-08-09 03:34:00,847,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-08-04 05:12:00,54,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-08-13 22:03:00,776,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-07-05 08:08:00,872,voice
P001,P005,+91-90000-10001,+91-90000-10005,2026-07-15 15:57:00,863,voice
P041,P030,+91-90000-10041,+91-90000-10030,2026-06-11 10:28:00,755,voice
P010,P008,+91-90000-10010,+91-90000-10008,2026-06-02 20:04:00,822,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-06-23 05:12:00,333,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-08-17 14:45:00,235,voice
P032,P025,+91-90000-10032,+91-90000-10025,2026-08-22 11:37:00,680,voice
P014,P024,+91-90000-10014,+91-90000-10024,2026-08-05 18:44:00,92,voice
P001,P013,+91-90000-10001,+91-90000-10013,2026-08-12 08:45:00,520,voice
P008,P007,+91-90000-10008,+91-90000-10007,2026-08-12 13:47:00,340,voice
P031,P005,+91-90000-10031,+91-90000-10005,2026-07-18 11:12:00,647,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-07-25 09:25:00,753,voice
P038,P020,+91-90000-10038,+91-90000-10020,2026-07-14 19:33:00,65,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-08-16 10:42:00,787,voice
P040,P044,+91-90000-10040,+91-90000-10044,2026-07-09 15:30:00,545,voice
P006,P003,+91-90000-10006,+91-90000-10003,2026-06-21 20:07:00,421,voice
P009,P006,+91-90000-10009,+91-90000-10006,2026-06-08 10:15:00,388,voice
P009,P023,+91-90000-10009,+91-90000-10023,2026-07-12 02:30:00,550,voice
P028,P001,+91-90000-10028,+91-90000-10001,2026-08-20 03:46:00,60,voice
P006,P005,+91-90000-10006,+91-90000-10005,2026-06-01 09:12:00,519,voice
P010,P040,+91-90000-10010,+91-90000-10040,2026-06-03 09:12:00,193,voice
P035,P040,+91-90000-10035,+91-90000-10040,2026-08-25 17:15:00,241,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-06-08 23:08:00,141,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-08-26 17:08:00,601,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-06-24 18:02:00,529,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-08-19 20:47:00,314,voice
P002,P036,+91-90000-10002,+91-90000-10036,2026-06-23 14:37:00,154,voice
P008,P007,+91-90000-10008,+91-90000-10007,2026-07-04 20:16:00,210,voice
P006,P046,+91-90000-10006,+91-90000-10046,2026-06-12 19:23:00,783,voice
P004,P002,+91-90000-10004,+91-90000-10002,2026-07-13 12:37:00,873,voice
P028,P048,+91-90000-10028,+91-90000-10048,2026-08-11 05:11:00,378,voice
P039,P048,+91-90000-10039,+91-90000-10048,2026-08-03 00:52:00,407,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-08-12 05:52:00,177,voice
P003,P006,+91-90000-10003,+91-90000-10006,2026-06-06 23:23:00,652,voice
P017,P010,+91-90000-10017,+91-90000-10010,2026-06-23 23:51:00,820,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-07-18 16:05:00,568,voice
P012,P015,+91-90000-10012,+91-90000-10015,2026-07-21 19:13:00,719,voice
P044,P048,+91-90000-10044,+91-90000-10048,2026-06-22 10:40:00,124,voice
P006,P003,+91-90000-10006,+91-90000-10003,2026-08-17 12:35:00,299,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-07-20 03:19:00,642,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-07-08 12:30:00,116,voice
P005,P003,+91-90000-10005,+91-90000-10003,2026-08-19 19:21:00,479,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-06-09 02:50:00,609,voice
P031,P036,+91-90000-10031,+91-90000-10036,2026-08-20 10:05:00,587,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-06-16 21:30:00,640,voice
P005,P001,+91-90000-10005,+91-90000-10001,2026-06-23 18:37:00,209,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-08-23 05:21:00,756,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-06-04 02:12:00,727,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-08-22 13:06:00,355,voice
P023,P036,+91-90000-10023,+91-90000-10036,2026-08-08 22:48:00,290,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-08-04 07:21:00,38,voice
P043,P036,+91-90000-10043,+91-90000-10036,2026-08-02 00:40:00,760,voice
P045,P031,+91-90000-10045,+91-90000-10031,2026-08-13 18:50:00,34,voice
P023,P010,+91-90000-10023,+91-90000-10010,2026-07-10 05:21:00,869,voice
P045,P034,+91-90000-10045,+91-90000-10034,2026-08-11 09:08:00,646,voice
P003,P047,+91-90000-10003,+91-90000-10047,2026-07-18 19:42:00,694,voice
P004,P005,+91-90000-10004,+91-90000-10005,2026-07-05 04:17:00,743,voice
P021,P012,+91-90000-10021,+91-90000-10012,2026-07-24 22:59:00,763,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-07-18 17:57:00,577,voice
P042,P021,+91-90000-10042,+91-90000-10021,2026-06-17 03:57:00,879,voice
